titulo,idioma,subtitulos,ano,categorias,sinopsis_x,tipo,link,temporadas,capitulos,sinopsis_capitulo,duracion_minutos
Ghost Dimension,"English, Unknown","English, Unknown",2016,"Documentary, European Production",Ghost Dimension is an exciting paranormal show that takes investigations to a whole new level. Using the latest technical instruments to collect and record evidence as well as incorporating good old fashioned ghost hunting techniques.,Serie,https://filmzie.com/content/ghost-dimension-2016,Season 1,Episode 3,"The Ghost Dimension team travel back in time to The Galleries of Justice in Nottingham. This was a one stop shop for justice where criminals were held awaiting trial and should they be found guilty and sentenced to death they would be taken to the waiting gallows and hung. Do the spirits of the condemned still languish within the cells, afraid to move on to their final judgement?",42
Ghost Dimension,"English, Unknown","English, Unknown",2016,"Documentary, European Production",Ghost Dimension is an exciting paranormal show that takes investigations to a whole new level. Using the latest technical instruments to collect and record evidence as well as incorporating good old fashioned ghost hunting techniques.,Serie,https://filmzie.com/content/ghost-dimension-2016,Season 1,Episode 4,The Ghost Dimension team travel to Derbyshire to investigate the New Mills Arts Theatre. This quirky little building has played host to many famous acts and world renowned plays but has a little known secret that it's allegedly Haunted.,43
Ghost Dimension,"English, Unknown","English, Unknown",2016,"Documentary, European Production",Ghost Dimension is an exciting paranormal show that takes investigations to a whole new level. Using the latest technical instruments to collect and record evidence as well as incorporating good old fashioned ghost hunting techniques.,Serie,https://filmzie.com/content/ghost-dimension-2016,Season 1,Episode 5,The Ghost Dimension team are ready for part 2 at New Mills Art Theatre. With so much apparent activity happening at this unassuming theatre the team just couldn't leave when so much more seemed to be promised.,43
Ghost Dimension,"English, Unknown","English, Unknown",2016,"Documentary, European Production",Ghost Dimension is an exciting paranormal show that takes investigations to a whole new level. Using the latest technical instruments to collect and record evidence as well as incorporating good old fashioned ghost hunting techniques.,Serie,https://filmzie.com/content/ghost-dimension-2016,Season 1,Episode 6,"The Ghost Dimension team travel to the old town of Knutsford, Cheshire to investigate the historic Lord Eldon Inn to contact the spirit of Sarah Ann Pollitt who is said to haunt the pub but is there a more sinister mystery to unravel.",42
Ghost Dimension,"English, Unknown","English, Unknown",2016,"Documentary, European Production",Ghost Dimension is an exciting paranormal show that takes investigations to a whole new level. Using the latest technical instruments to collect and record evidence as well as incorporating good old fashioned ghost hunting techniques.,Serie,https://filmzie.com/content/ghost-dimension-2016,Season 1,Episode 7,"The Ghost Dimension team head to Shipley, Bradford, West Yorkshire to investigate The Old Glen House Pub. With a catalogue of reported paranormal activity will the team witness the apparition who has been seen loitering around the fireplace? Will one team member be able to face the corridor alone where many a ghostly encounter has been had by staff and customers alike?",42
Ghost Dimension,"English, Unknown","English, Unknown",2016,"Documentary, European Production",Ghost Dimension is an exciting paranormal show that takes investigations to a whole new level. Using the latest technical instruments to collect and record evidence as well as incorporating good old fashioned ghost hunting techniques.,Serie,https://filmzie.com/content/ghost-dimension-2016,Season 1,Episode 8,The Ghost Dimension team journey to Nottingham and the historic Rutland Arms Hotel. The pub and hotel have seen several centuries or change and with that change comes tragedy.,43
Ghost Dimension,"English, Unknown","English, Unknown",2016,"Documentary, European Production",Ghost Dimension is an exciting paranormal show that takes investigations to a whole new level. Using the latest technical instruments to collect and record evidence as well as incorporating good old fashioned ghost hunting techniques.,Serie,https://filmzie.com/content/ghost-dimension-2016,Season 1,Episode 9,"The Ghost Dimension Team travel to North Wales and the Tivoli Theatre in Flint for a night of entertainment. Once a place of laughter, drama and suspense from the plays once performed here the theatre sadly suffered a tragic fire which is said to have claimed the life of an employer here.",42
Ghost Dimension,"English, Unknown","English, Unknown",2016,"Documentary, European Production",Ghost Dimension is an exciting paranormal show that takes investigations to a whole new level. Using the latest technical instruments to collect and record evidence as well as incorporating good old fashioned ghost hunting techniques.,Serie,https://filmzie.com/content/ghost-dimension-2016,Season 1,Episode 10,"The Ghost Dimension team visit Weir Mill, the oldest and most paranormally active mill in Stockport. Dating back to 1790 this mill has seen accidents, suicides, murder and even occult practices. Will the team encounter the spirits or friendly, benevolent children or something darker and more malevolent that lurks within the maze?",43
Ghost Dimension,"English, Unknown","English, Unknown",2016,"Documentary, European Production",Ghost Dimension is an exciting paranormal show that takes investigations to a whole new level. Using the latest technical instruments to collect and record evidence as well as incorporating good old fashioned ghost hunting techniques.,Serie,https://filmzie.com/content/ghost-dimension-2016,Season 2,Episode 1,"The team step into a house that has become legend with the paranormal community, 30 East Drive, Pontefract. With a blockbuster movie behind it, the team are about to find out that even after 50 years since the Pritchard family underwent their horrific ordeal.",50
Ghost Dimension,"English, Unknown","English, Unknown",2016,"Documentary, European Production",Ghost Dimension is an exciting paranormal show that takes investigations to a whole new level. Using the latest technical instruments to collect and record evidence as well as incorporating good old fashioned ghost hunting techniques.,Serie,https://filmzie.com/content/ghost-dimension-2016,Season 2,Episode 2,The team head to Lincolnshire to investigate the Village Farm Museum. This location looks out of place being in the middle of a residential housing estate. The original farmhouse has its fair share of ghostly goings on and for one of the team it seems they may have attracted a new friend.,43
Ghost Dimension,"English, Unknown","English, Unknown",2016,"Documentary, European Production",Ghost Dimension is an exciting paranormal show that takes investigations to a whole new level. Using the latest technical instruments to collect and record evidence as well as incorporating good old fashioned ghost hunting techniques.,Serie,https://filmzie.com/content/ghost-dimension-2016,Season 2,Episode 3,This fascinating location sees a twist in the activity with Bex and Sean getting more than they bargained for. Something spooks Bex in the main farmhouse which leaves her wondering was it being playful or is there more sinister things afoot. Sean braves the White Cottage and captures the possible suicide by hanging of a previous resident.,43
